outbreak,date,naive_frequentist,naive_frequentist_lower,naive_frequentist_upper,naive_bayes_own_data,naive_bayes_own_data_lower,naive_bayes_own_data_upper,naive_bayes_historical,naive_bayes_historical_lower,naive_bayes_historical_upper,resolved_frequentist,resolved_frequentist_lower,resolved_frequentist_upper,resolved_bayes_own_data,resolved_bayes_own_data_lower,resolved_bayes_own_data_upper,resolved_bayes_historical,resolved_bayes_historical_lower,resolved_bayes_historical_upper,delay_adjusted_bayes_historical,delay_adjusted_bayes_historical_lower,delay_adjusted_bayes_historical_upper,delay_adjusted_bayes_own_data,delay_adjusted_bayes_own_data_lower,delay_adjusted_bayes_own_data_upper,delay_adjusted_frequentist,delay_adjusted_frequentist_lower,delay_adjusted_frequentist_upper
Kikwit,1995-06-01,0.751937984496124,0.6945791134516045,0.8034079267098082,0.7506418128842317,0.6957126068899278,0.8006450836898367,0.7443951227011625,0.6904272929095424,0.7946902015901904,0.8858447488584474,0.836109151440722,0.9247471204601093,0.8835066416829788,0.836832962945884,0.9213289122733671,0.8834644790558199,0.8378698007970679,0.9217154423907501,0.8670816065510263,0.8133967961057472,0.9092201341592759,0.8674378971975429,0.8146408003955239,0.913554039039864,0.87,0.8217,0.9097000000000001
Kikwit,1995-06-02,0.7509578544061303,0.6938984707491938,0.8022200843293295,0.7496815021163447,0.6950216623612326,0.7994901051527924,0.7434969041770443,0.6897668107670406,0.7935514654817342,0.8868778280542986,0.837550416799379,0.9254410489248076,0.8845545542775076,0.838261596291555,0.9220513992254052,0.8845174880047488,0.8392886041003342,0.9224252765661505,0.8609684431551239,0.8085935885875756,0.9045015863384825,0.8620518944903093,0.8102107800531105,0.9070536666204767,0.8634000000000001,0.8148000000000001,0.9039
Kikwit,1995-06-03,0.7509433962264151,0.6943489127818514,0.8018299861574927,0.7496862979099816,0.6954539525938659,0.7991398246446849,0.7435732505930501,0.6902401492743337,0.793260880232059,0.8805309734513275,0.8309552616466683,0.9197737689192735,0.8782962672669818,0.8316787508290835,0.9164486804898356,0.8782748755107888,0.8328317297100144,0.9168769085588439,0.8596750537001048,0.8108906994168773,0.9041265887750621,0.8606643846982212,0.8098773215267323,0.9049513895420203,0.8615,0.8131,0.9019
Kikwit,1995-06-04,0.7490636704119851,0.6925906045052869,0.7999153361094569,0.7478252975434294,0.6936936903728673,0.7972488573533401,0.7417734551473434,0.6886537952148682,0.7913561245702523,0.8810572687224669,0.8316787508290835,0.920134054245246,0.8788292745834017,0.8323960811828648,0.916822400546406,0.8788069583798452,0.8334992755234015,0.9172450914341169,0.8507849088527153,0.8012722681233347,0.896119846963896,0.8520791498953144,0.8003121154352755,0.897111456009163,0.8547,0.8058000000000001,0.8958
Kikwit,1995-06-05,0.7389705882352942,0.6825077363901138,0.7901435090385359,0.7378041648153182,0.6836255226705548,0.7875472408185478,0.7321185402523076,0.6788789940117446,0.7821972542148141,0.881578947368421,0.8323960811828648,0.92049111635799,0.8793576335995614,0.8331073309106422,0.9171927903788162,0.8793446870842532,0.8341614708787922,0.9176099989406433,0.8435393708020829,0.7903315182241184,0.8884591278989957,0.8442403596774015,0.7923986167047571,0.8899169891356463,0.8445,0.795,0.8867
Kikwit,1995-06-06,0.730909090909091,0.6743644839457769,0.7824009326183566,0.729794271017056,0.6754978930250461,0.7798507002669437,0.7245122170851919,0.6712273131861309,0.7748854567694201,0.881578947368421,0.8323960811828648,0.92049111635799,0.8793576335995614,0.8331073309106422,0.9171927903788162,0.8793446870842532,0.8341614708787922,0.9176099989406433,0.8318860385915114,0.7783646784076469,0.8774424713692203,0.8324533903881148,0.780287383521639,0.8795957456018949,0.8340000000000001,0.7837000000000001,0.8773000000000001
Kikwit,1995-06-07,0.7266187050359713,0.670191325685044,0.7781425635388918,0.7255363620215078,0.6713267340909339,0.7756290450551367,0.7204614827113668,0.6672381983687501,0.7708032248357392,0.8820960698689956,0.8331073309106422,0.9208449983419292,0.8798814048574106,0.8338125768986003,0.9175598943287122,0.8798801872845232,0.8348452920677231,0.9179716747951261,0.8255809327616694,0.7731379954450787,0.8716035638754024,0.8260861772948547,0.7737470769974351,0.8735183609154878,0.8279000000000001,0.7773,0.8716
Kikwit,1995-06-08,0.7275985663082437,0.6713267340909339,0.7789633729449116,0.726515421999528,0.6724543861972394,0.7764563359318702,0.7214189683251441,0.6683649414137914,0.7716109470509882,0.8826086956521739,0.8338125768986003,0.9211957425165898,0.8804006478520706,0.8345118947440185,0.9179237559535427,0.8804114986734908,0.8355398260486713,0.9183301619372837,0.818162551276387,0.7662051363023772,0.8649841742258616,0.8188352239603521,0.7664386428724027,0.8663989490613734,0.8185,0.7675000000000001,0.8631000000000001
Kikwit,1995-06-09,0.7347670250896058,0.6788514692155436,0.7856192244591192,0.7336497560575164,0.679954041978742,0.7830956690498339,0.7282919313068075,0.6755964998558507,0.7780347607572886,0.8836206896551724,0.8352053587821232,0.9218879829927018,0.881425781932757,0.8358930421122726,0.918641922639987,0.8814228343333995,0.8369116905800926,0.919037328058533,0.8154429922264901,0.7640268497659569,0.8624311706649339,0.8161747567888293,0.7632906461738349,0.8633181133027871,0.8167000000000001,0.7658,0.8612000000000001
Kikwit,1995-06-10,0.7295373665480427,0.6735743607768869,0.7805868593810359,0.728452735541677,0.674686735547073,0.7780927028232036,0.723326402190988,0.6705920148547814,0.7732387612661896,0.8798283261802575,0.8310194014521186,0.918641922639987,0.877664471650599,0.8317212858800318,0.9154073601535822,0.8776794299300004,0.8328735397059743,0.9158353958464425,0.8055150876509074,0.7538961974531785,0.8527973685809296,0.8063508076080648,0.7529209998816634,0.854218908014269,0.8071,0.7557,0.8523000000000001
Kikwit,1995-06-11,0.7411347517730497,0.6858680443245271,0.7912552731191436,0.7399993267754559,0.6869359739145956,0.788743486163223,0.7344644381735996,0.682379925642129,0.7834719994803552,0.8744769874476988,0.8256792413638767,0.9136837149187294,0.87239702746679,0.8263850821261609,0.9105228620771619,0.8724432489545451,0.8285294098348648,0.9109257302646204,0.8116093747284201,0.7585843538577416,0.855373614838308,0.8121070051091717,0.7597431748266914,0.8590454101964012,0.8132,0.7627,0.8576
Kikwit,1995-06-12,0.7553191489361702,0.7008368271976237,0.8043482584055089,0.7541169097546652,0.7018552036824279,0.8018055698018128,0.7482613038262105,0.6968225615628009,0.7961853118017477,0.8693877551020408,0.8206432148698793,0.9089173180131273,0.8673861616425917,0.8213516333368176,0.9058283979862813,0.8673158418851683,0.8225793650439116,0.9065407920710432,0.8174614640055538,0.7687381465218873,0.8624312485057505,0.8184181621580173,0.7671131492642749,0.8640966180648458,0.8192,0.7695000000000001,0.8627
Kikwit,1995-06-13,0.7570422535211268,0.7028666948749334,0.8057665271745527,0.7558403863705923,0.7038713700699817,0.8032374959310041,0.7499361169273798,0.698865115464635,0.7975937516394551,0.8704453441295547,0.8220544851232146,0.9096695441109316,0.8684541897145823,0.8227518354892726,0.9066032563414029,0.868389932911625,0.8239276591633692,0.9072768432329912,0.8172745963273256,0.7669363680936815,0.8625480075758014,0.8180813375291325,0.7672038956052588,0.863560128404119,0.8206,0.7712,0.8638
Kikwit,1995-06-14,0.7605633802816901,0.7065952560860824,0.8090043696260815,0.7593450424526484,0.7075876458456581,0.8064679634337526,0.7533633159769717,0.7023782006532631,0.8008584300936679,0.8709677419354839,0.8227518354892726,0.9100410142031785,0.8689817784701919,0.823443748680733,0.9069859203508587,0.8689253447246175,0.8246119206913659,0.9076404560738037,0.8138621839327558,0.7640030928503493,0.8576308366852646,0.8142514836771448,0.7635430347360793,0.8597208823112517,0.8151,0.7655000000000001,0.8586
