age,cif_death,cif_recovery,kaplan_meier_ghani,horizon,cif_death_lower_ci,cif_death_upper_ci,cif_recovery_lower_ci,cif_recovery_upper_ci,kaplan_meier_ghani_lower_ci,kaplan_meier_ghani_upper_ci
33.79111111111111,0.6958395647336538,0.19308725519008219,0.7827861069523723,70.0,0.5982644226166418,0.8115881990022653,0.08259437417394806,0.30684301035382716,0.6559211358829428,0.9047923646134782
34.50666666666667,0.7024318319213793,0.18811235716810465,0.7887669590428346,70.0,0.6063795732440665,0.8230983238442741,0.08033599621606824,0.2945702075651475,0.6683366157238407,0.9072790716078819
35.22222222222222,0.709170536770289,0.1831136175055346,0.794781049704789,70.0,0.6168871006862653,0.8311595326008686,0.07868582725947156,0.27694184088053997,0.6779408415136378,0.9098321309424016
35.937777777777775,0.7160300549012332,0.1781059838148161,0.8008066154334069,70.0,0.6256659988542216,0.8379664906111075,0.07591618526299,0.2686376385183071,0.6815052269145876,0.9158871162574952
36.653333333333336,0.7229847217773375,0.17310400172560678,0.8068226982603715,70.0,0.6299205269391734,0.8448798934587921,0.07106728696541438,0.2610651955000674,0.6903764376002391,0.9199034493875471
37.36888888888889,0.730008936229239,0.1681217718816,0.8128092377163749,70.0,0.6371354852133642,0.8515575263086763,0.06583197590742174,0.257040482884525,0.6994527906109456,0.9230514148357409
38.08444444444444,0.7370772725013485,0.1631729049215723,0.8187471560531371,70.0,0.6449232115566981,0.8616833420621883,0.061154573183960344,0.2530777154354938,0.7086596140498987,0.9257080553309742
38.8,0.7441645988835388,0.15827047549685172,0.8246184351760488,70.0,0.6533695613056544,0.8707492529558878,0.058726237664372155,0.24961827302432166,0.717967299785527,0.9316975737748976
39.51555555555556,0.7512462006998607,0.15342697645339506,0.830406183881581,70.0,0.6639466067845322,0.8747808533642351,0.05751887645899665,0.24599256095883837,0.7273456433261141,0.9377781775349532
40.23111111111111,0.7582979051792005,0.14865427435495887,0.8360946941752623,70.0,0.6709258570253431,0.8776730825114173,0.05308326808400989,0.24220381146589828,0.7367643754183377,0.9433235849187167
40.946666666666665,0.7652962055430033,0.1439635675414696,0.8416694856596334,70.0,0.6777167938323869,0.8809701858953719,0.04883324153773961,0.23825544983778535,0.7439864893656511,0.9470163719636845
41.66222222222222,0.7722183815219594,0.13936534790154387,0.8471173372196098,70.0,0.6787032843572536,0.8811187290154414,0.05194546539836583,0.23465860311088055,0.7459754324675893,0.94430440208503
42.37777777777778,0.7790426134644508,0.13486936748914924,0.8524263054868556,70.0,0.6806983054144635,0.88503523592101,0.05107989298805288,0.23004170829007486,0.7483196000569043,0.9450315782974223
43.093333333333334,0.7857480872296287,0.1304846110318646,0.8575857298266557,70.0,0.6855271369305764,0.8900195716277798,0.04868722257040323,0.22576782538855922,0.7510337202771673,0.9454032995562301
43.80888888888889,0.7923150871690681,0.1262192752637319,0.8625862238518419,70.0,0.6895241902982433,0.894172840979138,0.04444179022228189,0.22068885548863104,0.7541440796408151,0.9506541650824666
44.52444444444444,0.7987250746913525,0.12208075587236536,0.8674196537204512,70.0,0.6894792943615102,0.8973348997449524,0.04069724891878258,0.21581588121354328,0.7629400662162535,0.955473029041061
45.24,0.8049607501682655,0.11807564268222635,0.8720791037094552,70.0,0.6925500114182012,0.8997263448917046,0.03721158800811188,0.2162209089511382,0.7679852798950464,0.959928196302729
45.955555555555556,0.8110060962703818,0.11420972350948577,0.8765588297694054,70.0,0.7051950043623891,0.901526537938048,0.03487268573175395,0.21133574181518702,0.768202708998088,0.9617259130312126
46.67111111111111,0.8168464012012985,0.11048799692536178,0.8808542019485502,70.0,0.7139656240744795,0.9045026435271188,0.032293774900380004,0.20614916756624,0.7701885559180077,0.9650003189421446
47.38666666666667,0.8224682607181303,0.10691469396160769,0.8849616367254658,70.0,0.7143245006706678,0.9086110889306847,0.028525453746335798,0.2004648704189984,0.7750265105188212,0.9693252598170042
48.102222222222224,0.8278595582637477,0.1034933085916305,0.888878520403265,70.0,0.7073006817238936,0.9136626967956163,0.02717149025799553,0.20234265957306594,0.7722807880458691,0.9707334807989314
48.81777777777778,0.833009422974861,0.10022663663111452,0.8926031247941367,70.0,0.699934655750335,0.9181247171419479,0.025365326463216275,0.20664710020694282,0.7695710753671912,0.9723302808327025
49.53333333333333,0.8379081657506237,0.0971168225300762,0.8961345164596595,70.0,0.7001192647457405,0.9218294722744949,0.021994706225194838,0.21370954050161345,0.76541106139986,0.9756574406098671
50.24888888888889,0.8425471939510247,0.09416541338010152,0.8994724607706553,70.0,0.7034115314806894,0.924983680649694,0.01898027789792015,0.22054922214085007,0.7596835294382189,0.978987366367806
50.964444444444446,0.8469189056270091,0.09137341934096842,0.902617322012,70.0,0.699779854090592,0.9269045642008437,0.016298834269757045,0.22691570792301038,0.7541142306987496,0.9819537601129176
51.68,0.851016564452056,0.08874137960320787,0.9055699606855473,70.0,0.6969201467501838,0.9294217406304959,0.014021705159059285,0.22574038425634327,0.7621156468682896,0.9845814167996735
52.39555555555555,0.854834156718554,0.08626943294892958,0.9083316290617798,70.0,0.6993144081386359,0.9331348015340287,0.01256761061658918,0.23207672634593046,0.7600947831488348,0.9866132464115108
53.111111111111114,0.858366231876903,0.08395739195210555,0.9109038659022941,70.0,0.7007791577498531,0.9369243677527961,0.011266594033713079,0.24294161836285785,0.7525212040255096,0.9880208098226698
53.82666666666667,0.861607728130577,0.08180481986929916,0.9132883911256713,70.0,0.6973795909954429,0.9361386057748812,0.010104199204115455,0.24709494807398757,0.7400016745681016,0.989273004263797
54.54222222222222,0.8645537845611543,0.07981110930864074,0.9154870010239444,70.0,0.7088634033572658,0.9399813561141923,0.009066932487148854,0.25001772710674913,0.7379519592329383,0.9903858457466289
55.257777777777775,0.867199541153037,0.07797556182322284,0.9175014644612561,70.0,0.7077629009146716,0.9446848402030893,0.007404166428231808,0.24183567735130868,0.7487912130615629,0.9919409125321003
55.973333333333336,0.8695399279324298,0.07629746764821438,0.9193334203059546,70.0,0.7002268674560065,0.9481011710321411,0.005408582919097401,0.231706890634503,0.7601256644486373,0.9941535606621067
56.68888888888889,0.8715694442476616,0.07477618488102236,0.9209842761678204,70.0,0.705205795656486,0.9502960039984915,0.005037011292341799,0.22134139975532546,0.7717627343552089,0.9946526025329786
57.404444444444444,0.8732819290206992,0.07341121748210659,0.9224551083386459,70.0,0.7122973868540656,0.9522836121491467,0.0044823061320317156,0.21135940757461574,0.775196653732509,0.9952996589045725
58.120000000000005,0.8746703226190999,0.07220229154139701,0.923746562672095,70.0,0.7211298479025203,0.9537587911029736,0.0037475137504678303,0.2033123152613208,0.783114219631987,0.9959598455636328
58.83555555555556,0.875726420863632,0.07114942930220984,0.9248587559924057,70.0,0.7315213217603553,0.9549775709003098,0.0036692782550976936,0.197812356011449,0.7892171004916637,0.9960395507453271
59.55111111111111,0.8764406216327135,0.07025302045156565,0.9257911774955055,70.0,0.7296808498558356,0.9572083074280556,0.0034853069083924243,0.19209363070902605,0.7961553745988635,0.9963614183820159
60.266666666666666,0.8768016645874829,0.06951389016348987,0.9265425895046365,70.0,0.7274486050808959,0.9594341564265196,0.003634644307061028,0.1895599890773534,0.8024708833133616,0.9962062847001932
60.98222222222223,0.8767963647607552,0.0689333633111807,0.9271109268694392,70.0,0.7179978615852444,0.9599389719998443,0.003141171660828282,0.18706714412919212,0.7996669599251928,0.9962971541353949
61.69777777777778,0.876409341172457,0.0685133241364677,0.9274931942562002,70.0,0.7200811980092579,0.9592030076340734,0.002302101498576665,0.20884134252804404,0.7746768836689963,0.9973061489726012
62.413333333333334,0.8756227422990106,0.06825627047337583,0.9276853605708515,70.0,0.7259827876975182,0.9588566918569451,0.001658462857278427,0.20257815075143573,0.7732880055214117,0.9980759998338288
63.12888888888889,0.8744159711814239,0.06816536136104094,0.927682249788275,70.0,0.7182431384879859,0.9603392467743797,0.0013581145261155195,0.21048844114836168,0.7821100073926145,0.9985137957446513
63.84444444444445,0.8727654142526146,0.06824445654624314,0.9274774275339877,70.0,0.7097272853270259,0.9667991480554425,0.0011643626651391364,0.18409075648670228,0.7971777437177203,0.998724908617337
64.56,0.8706441796402868,0.0684981459674261,0.9270630828792629,70.0,0.6968904493073029,0.9703068780777141,0.0009513983105007502,0.19126147230117133,0.7977171435544566,0.9989388355230239
65.27555555555556,0.8680218527894769,0.06893176683515717,0.9264299049692846,70.0,0.6634718745835612,0.9722618146742105,0.0005958260008018555,0.18925855822801765,0.8045527606972305,0.9993804997306429
65.99111111111111,0.864864279763163,0.06955140539018316,0.9255669543060281,70.0,0.6261602586268366,0.9738051595482564,0.0003392160576574691,0.19600819459305824,0.7990334818084953,0.9996509599590963
66.70666666666666,0.8611333915074456,0.07036387985010747,0.92446152875192,70.0,0.586295441327323,0.9784628073561331,0.00017961739091536624,0.20342235783875462,0.7950540922484306,0.999809649759164
67.42222222222222,0.8567870856569536,0.07137670048114243,0.923099024604131,70.0,0.5443337396255479,0.9821076006726008,9.036867087184623e-05,0.20061356805776423,0.7832781111234448,0.9998989252590705
68.13777777777779,0.85177918599877,0.07259800219803458,0.9214627934083353,70.0,0.5008445629362527,0.9847073345238945,5.593131253980414e-05,0.19431387620253612,0.7957280585079782,0.9999410251809365
68.85333333333334,0.8460595033304941,0.07403644466460682,0.9195339955295608,70.0,0.4564856557690013,0.9904261662436556,3.303846590284941e-05,0.17485115006558577,0.7641825095826609,0.9999655638775091
69.56888888888889,0.8395740248743322,0.07570107461789032,0.9172914518707131,70.0,0.4119692665999524,0.9944736462945907,1.9101622074436375e-05,0.1807939187970703,0.7463064856411106,0.999980293046729
70.28444444444445,0.832265262278708,0.07760114516555268,0.9147114955221527,70.0,0.3680225619033185,0.99676719322313,1.0820564135635883e-05,0.18939865403642273,0.711220828645234,0.9999889351055254
71.0,0.8240727900805452,0.07974588721793312,0.9117678255374251,70.0,0.3253464928588253,0.9975322930043634,6.0146234871335756e-06,0.23479255605885865,0.6721900356026829,0.9999938897209513
