date,n,naive,naive_lower,naive_upper,resolved,resolved_lower,resolved_upper,delay_adjusted,delay_adjusted_lower,delay_adjusted_upper,competing_risks,competing_risks_lower,competing_risks_upper,kaplan_meier_ghani,kaplan_meier_ghani_upper,kaplan_meier_ghani_lower,parametric_mixture,parametric_mixture_lower,parametric_mixture_upper,parametric_mixture_success
1976-10-10,240,0.8125,0.7572748376535433,0.8598252657140935,0.9653465346534653,0.9299067978437674,0.985956055779341,0.9701000000000001,0.9405,0.9880000000000001,0.9640928045725308,0.9262063957251084,0.9828873183199319,0.9640928045725309,0.979589573112626,0.9375797407850401,0.9647295301007052,0.932646115583854,0.9847309195086131,True
1976-10-11,243,0.8271604938271605,0.77363925817473,0.8725021812304167,0.9663461538461539,0.9318922767616133,0.9863643359404474,0.9710000000000001,0.9422,0.9883000000000001,0.9647187345589533,0.9274133700562599,0.98319862352049,0.9647187345589534,0.9799221798491472,0.9387227517489268,0.9657170165168668,0.9344942017559537,0.9851635438505961,True
1976-10-12,249,0.8232931726907631,0.770134368658882,0.8685710875360433,0.9669811320754716,0.9331546127294184,0.986623584663778,0.9670000000000001,0.9372,0.9856,0.9643923868143689,0.9266769591269195,0.9830625805535333,0.9643923868143689,0.979691576817914,0.9382936141476275,0.9663071982762907,0.935562451151201,0.9854266737578259,True
1976-10-13,251,0.8406374501992032,0.7893786213626731,0.8836427462190193,0.9634703196347032,0.9292933836362834,0.9840994526912404,0.9724,0.9448000000000001,0.9889,0.9591874361474496,0.9201816625473846,0.9795553043152694,0.9591874361474493,0.975208541357989,0.9335187388093283,0.9622306760473053,0.9305767097895895,0.982606633865036,True
1976-10-14,252,0.8650793650793651,0.816595253166735,0.9047211646401729,0.9646017699115044,0.9314453746720596,0.98459589551664,0.9820000000000001,0.9587,0.9943000000000001,0.9618974902758337,0.9255409421987554,0.9808689560199758,0.961897490275834,0.9767778176028324,0.9380865175302027,0.9637507036729394,0.9334451153008901,0.9832935426728218,True
1976-10-15,252,0.8928571428571429,0.8479496725374236,0.9281952451251057,0.9656652360515021,0.9334702715020172,0.985062275760186,0.9956,0.9807,0.9997,0.9638421201609804,0.9293439579898005,0.9818257826071669,0.9638421201609799,0.9781691629816305,0.9406827675148309,0.9650043216818784,0.9357572740408301,0.9838675824555041,True
1976-10-16,252,0.9007936507936508,0.8570399428364055,0.9347645440344813,0.961864406779661,0.9288435562038809,0.982416203369355,0.9870000000000001,0.9666,0.9967,0.9601253486859131,0.925221687722487,0.9791052372656488,0.9601253486859133,0.9747665843100276,0.9375332117589672,0.9609450586904542,0.930641667400131,0.9810524205361408,True
1976-10-17,252,0.9166666666666666,0.875436799872717,0.9476756080269919,0.9585062240663901,0.925017187480289,0.979925595938474,0.9872000000000001,0.9671000000000001,0.9967,0.9575332687033798,0.9229217987815461,0.9769901678673826,0.9575332687033798,0.9720015472915571,0.936080131000474,0.9576453498528044,0.9268871315752385,0.9785519040994081,True
1976-10-18,253,0.9169960474308301,0.8759179758688823,0.9478854314030611,0.9586776859504132,0.9253215884887582,0.9800092868165122,0.9789,0.9553,0.9923000000000001,0.9573780865880048,0.9226612811370046,0.9769009159639953,0.9573780865880046,0.9718613340178449,0.9359316067047321,0.9577057593188114,0.9269790459839317,0.9785856062824106,True
1976-10-19,254,0.9173228346456693,0.8763954512151562,0.9480935782593254,0.9549180327868853,0.9207690707303099,0.9772834965755883,0.9708,0.9444,0.9873000000000001,0.9523535592935325,0.916218499063101,0.9733567336845883,0.9523535592935322,0.9675120952626823,0.930629321811076,0.9539522993312805,0.9224404816143614,0.9758176442233826,True
1976-10-20,256,0.92578125,0.8865230711884693,0.9547262489463787,0.9556451612903226,0.9220242740923469,0.9776533130163066,0.9793000000000001,0.9562,0.9925,0.9538396269760243,0.9186930648898086,0.9742197182083526,0.9538396269760241,0.9688537449382573,0.9320951882239954,0.9548797219871632,0.9239837838858005,0.9763090142223328,True
1976-10-21,256,0.9296875,0.8911506533267348,0.9577987580697637,0.9558232931726908,0.9223318871570506,0.9777438932012319,0.9754,0.9509000000000001,0.9901000000000001,0.9536847432330757,0.9184911827230698,0.974110880703448,0.9536847432330755,0.9688065918427206,0.9317486111151212,0.954939920752695,0.924082650794267,0.9763415468856937,True
1976-10-22,256,0.93359375,0.8958044309384742,0.9608432005610229,0.956,0.9226370834304427,0.9778337419753069,0.9715,0.9458000000000001,0.9876,0.9543388916004257,0.9195740993218667,0.9744931263401208,0.9543388916004258,0.9691379202440925,0.9329344945068935,0.9552519058304428,0.9246023096645658,0.9765062857745769,True
