date,n,naive,naive_lower,naive_upper,resolved,resolved_lower,resolved_upper,delay_adjusted,delay_adjusted_lower,delay_adjusted_upper,competing_risks,competing_risks_lower,competing_risks_upper,kaplan_meier_ghani,kaplan_meier_ghani_upper,kaplan_meier_ghani_lower,parametric_mixture,parametric_mixture_lower,parametric_mixture_upper,parametric_mixture_success,has_recovery_data
2022-10-25,130,0.3923076923076923,0.3078810045098775,0.481756204097383,0.6,0.4880164753616766,0.7048064393313185,0.5258,0.4268,0.6234000000000001,0.5637990885548732,0.45516387140663844,0.6666378691432179,0.5637990885548729,0.6447720939186253,0.47927505598844683,0.500703980871121,0.40017396049156706,0.6036304664627915,True,True
2022-10-26,136,0.38235294117647056,0.30040139653532744,0.46954609322947044,0.5977011494252874,0.48706889314851054,0.7014852758282354,0.48600000000000004,0.3925,0.5801000000000001,0.5597712053743872,0.45237691730245105,0.6618476013508544,0.559771205374387,0.6403645755821528,0.4758987579565888,0.47230301581182804,0.37551822398238616,0.5735182391494845,True,True
2022-10-27,142,0.36619718309859156,0.28700646352457343,0.4510961230794243,0.5977011494252874,0.48706889314851054,0.7014852758282354,0.4602,0.37,0.5521,0.554999561042685,0.447408694419276,0.6576704960890117,0.5549995610426848,0.6356937584943317,0.47129709434818506,0.4545537713835467,0.3598685508714125,0.554908595373437,True,True
2022-10-28,142,0.36619718309859156,0.28700646352457343,0.4510961230794243,0.5977011494252874,0.48706889314851054,0.7014852758282354,0.44070000000000004,0.3532,0.5307000000000001,0.5532133625191339,0.4454776709062881,0.6561728399432845,0.5532133625191338,0.6336716487803535,0.4698676431062629,0.4390281730441813,0.34632134330414005,0.5384516335407241,True,True
2022-10-29,149,0.3624161073825503,0.2853325634915547,0.4450897999084364,0.574468085106383,0.46820945102850714,0.6759037693041514,0.45,0.3628,0.5393,0.5309430705270192,0.42825152611227474,0.6310792921113356,0.5309430705270191,0.608211314425773,0.4521621646107278,0.4369050474755705,0.34720458068130344,0.5322873861858429,True,True
2022-10-30,150,0.38,0.3020771842542935,0.4627631120547151,0.57,0.46713373832484634,0.6686089833686168,0.4524,0.3672,0.5395,0.5311314659668844,0.43183993576700735,0.6280177963657856,0.5311314659668842,0.606614660697261,0.4541963217979914,0.44209648171801263,0.35416447447743293,0.5350535657395152,True,True
2022-10-31,151,0.41721854304635764,0.3375956816386071,0.5001553865344656,0.5833333333333334,0.4845207594694426,0.6774574686426031,0.4922,0.40640000000000004,0.5782,0.5491852270159391,0.45323266205080426,0.6416139905914531,0.5491852270159392,0.6221743800280197,0.47401612995053977,0.47327979337537585,0.38587913898172155,0.5639005726358927,True,True
2022-11-01,152,0.4342105263157895,0.3541132249313228,0.5169233118716288,0.5739130434782609,0.4782765308190409,0.665648653260579,0.5116,0.4258,0.597,0.5462160247331046,0.45342026070209274,0.6359080098516181,0.5462160247331046,0.616424529692756,0.47411991732378606,0.4828962067021511,0.39691079979950233,0.5712370737595558,True,True
2022-11-02,152,0.4473684210526316,0.36676401055358493,0.530064892882735,0.5573770491803278,0.46467447780019266,0.6472284477198866,0.5191,0.4338,0.6036,0.5409209956812379,0.45107068469204814,0.6281871413295907,0.540920995681238,0.6089189184624411,0.4713642755482698,0.49023279967755073,0.4052252178496781,0.5768852455091462,True,True
2022-11-03,152,0.4605263157894737,0.379469968053588,0.5431515209061448,0.5343511450381679,0.4451872922029844,0.6219273743342155,0.5303,0.44530000000000003,0.6142000000000001,0.5249672713556989,0.4391490421833838,0.6093357112513103,0.5249672713556989,0.5912307806709447,0.45781272622669794,0.49092511960954854,0.40802240139657414,0.5748651222655432,True,True
2022-11-04,152,0.4605263157894737,0.379469968053588,0.5431515209061448,0.5343511450381679,0.4451872922029844,0.6219273743342155,0.5263,0.44160000000000005,0.61,0.5268350271612043,0.4407766519950061,0.6113278847572501,0.5268350271612043,0.5928027700907429,0.45991685341168287,0.49366729363265605,0.410352135267007,0.5779497914316302,True,True
2022-11-05,153,0.47058823529411764,0.38949368057503025,0.552843908638492,0.5413533834586466,0.4528130062895842,0.6280115787778313,0.5373,0.4529,0.6204000000000001,0.5361368688032626,0.450472346721489,0.6197205565256104,0.5361368688032626,0.601530057535836,0.46947686614860995,0.5056814604715951,0.42226374264948824,0.5895790830670065,True,True
2022-11-06,156,0.47435897435897434,0.3939549141014212,0.5557555162605223,0.5441176470588235,0.4565695656025275,0.629702641433924,0.5481,0.46390000000000003,0.6305000000000001,0.542622936052773,0.4577792544956025,0.6250641114532338,0.542622936052773,0.6070837224527466,0.47670261042352596,0.5142043694600165,0.43107343813020643,0.5974310251453293,True,True
2022-11-07,157,0.4713375796178344,0.39127758695685966,0.5524998480431862,0.5441176470588235,0.4565695656025275,0.629702641433924,0.5362,0.453,0.6181,0.5524455786660003,0.4676454829782607,0.6343009342886413,0.5524455786660002,0.6170428024407535,0.48602823981281723,0.518119568914592,0.4343749475742815,0.6017859443119006,True,True
2022-11-08,157,0.4713375796178344,0.39127758695685966,0.5524998480431862,0.5441176470588235,0.4565695656025275,0.629702641433924,0.5324,0.4495,0.6141,0.5538824598940004,0.468825602386533,0.6358969583601782,0.5538824598940003,0.6183500218196961,0.48754989938249776,0.5230807107423796,0.43863006134698607,0.6071590054864129,True,True
2022-11-09,157,0.4713375796178344,0.39127758695685966,0.5524998480431862,0.5441176470588235,0.4565695656025275,0.629702641433924,0.5286000000000001,0.446,0.6101,0.5582869638364023,0.47292874563704934,0.640334520970678,0.5582869638364023,0.6226321446910495,0.49192318009121677,0.5306372182114637,0.4453810640926231,0.6149646257660709,True,True
2022-11-10,158,0.47468354430379744,0.3947895846624049,0.5555448324736223,0.5357142857142857,0.4495406442049915,0.6203449498116905,0.5319,0.4496,0.6131,0.541934101762001,0.4581462477328274,0.6234154106251734,0.5419341017620012,0.6060001276471174,0.4764507104099846,0.5197730800866133,0.43675839106632053,0.6024533167867779,True,True
2022-11-11,158,0.47468354430379744,0.3947895846624049,0.5555448324736223,0.5357142857142857,0.4495406442049915,0.6203449498116905,0.5282,0.44620000000000004,0.6092000000000001,0.5447028103552358,0.46068767172692865,0.6262481206137986,0.5447028103552358,0.609003024583821,0.47887671481958616,0.5243604729272126,0.4408008818130005,0.6072600618053252,True,True
